"","SG-A","PropIod-A"
"1",179.953026846077,525.53267572068
"2",179.953026846077,62.5851595908217
"3",452.480786761319,233.568493784184
"4",2306.63856184688,1482.95425328729
"5",2261.7723430212,2152.06005344936
"6",677.259038529626,1168.96115821052
"7",321.386465978056,717.370951211756
