"","SG-A","PropIod-A"
"1",170.093968780666,673.774590392292
"2",179.953026846077,7.00599491628645
"3",409.636762611489,143.980915567527
"4",1215.29506580295,964.148725445411
"5",888.183408215852,1765.83685068165
"6",405.957983315347,1419.90000740116
